pydi_id,player_name,positions_position,clubs_club,nationality,matches_played_3s,minutes_played_3s,goals_3s,assists_3s,penalty_goals_3s,tackles_won_percentage_3s,goals_per_shot_3s,pass_completion_percentage_3s,save_percentage_3s,clean_sheet_percentage_3s,penalty_save_percentage_3s
left_002281,Francesco Ruberto,GK,Vizela,SUI,7,564,0,0,0,0,0,62.24,79.17,28.57,0
left_002282,Franci Bouebari,DF,Strasbourg,FRA,2,76,0,0,0,0,0,56.52,0,0,0
left_002283,Francis Abu,MF,"Cercle Brugge, Toulouse",GHA,66,3915,1,7,0,60.84,0.02,71.69,0,0,0
left_002284,Francis Amuzu,"FW,DF, FW",Anderlecht,BEL,63,3583,8,8,0,63.41,0.1,75.06,0,0,0
left_002285,Francis Cann,FW,Vizela,GHA,3,36,0,0,0,0,0,85.71,0,0,0
left_002286,Francis Coquelin,MF,"Villarreal, Nantes",FRA,37,1807,1,0,0,67.5,0.08,86.68,0,0,0
left_002287,Francisco Antonio Figueroa,"MF,FW, FW,MF, FW","Toluca, Querétaro, Pachuca",MEX,20,761,0,2,0,78.57,0,73.67,0,0,0
left_002288,Francisco Calvo,DF,FC Juárez,CRC,17,1530,1,1,0,67.74,0.11,81.18,0,0,0
left_002289,Francisco Chissumba,DF,Braga,POR,16,1429,0,1,0,67.86,0,82.28,0,0,0
left_002290,Francisco Conceição,"FW,MF, MF","Porto, Ajax, Juventus",POR,49,2643,6,7,0,69.64,0.06,75.6,0,0,0
left_002291,Francisco Contreras,"DF,MF, DF",Tijuana,MEX,62,3441,0,0,0,66.29,0,77.48,0,0,0
left_002292,Francisco Eduardo Venegas,"DF,MF, DF, DF,FW","Mazatlán, UANL, Querétaro",MEX,66,4317,5,2,0,58.41,0.09,74.53,0,0,0
left_002293,Francisco García,FW,América,MEX,2,34,0,0,0,0,0,75,0,0,0
left_002294,Francisco Geraldes,MF,Estoril,POR,26,1829,4,4,2,65.52,0.11,72.15,0,0,0
left_002295,Francisco Kiki,MF,Casa Pia,POR,2,11,0,0,0,0,0,88.89,0,0,0
left_002296,Francisco Meixedo,GK,Estrela,POR,1,45,0,0,0,0,0,76.19,100,100,0
left_002297,Francisco Mwepu,FW,Cádiz,ZAM,1,21,0,0,0,0,0,100,0,0,0
left_002298,Francisco Nevarez,"DF,MF, DF",FC Juárez,MEX,27,1154,0,0,0,48.94,0,74.02,0,0,0
left_002299,Francisco Pereira,MF,Estoril,POR,1,12,0,0,0,0,0,90,0,0,0
left_002300,Francisco Perez,"MF,FW, FW,MF","Rayo Vallecano, Valencia",ESP,43,2347,2,4,0,59.38,0.09,75.21,0,0,0
left_002301,Francisco Petrasso,DF,Rio Ave,ARG,7,412,1,0,0,60,0.2,83.65,0,0,0
left_002302,Francisco Portillo,"MF,FW",Almería,ESP,27,722,2,1,0,46.15,0.4,79.52,0,0,0
left_002303,Francisco Reis Ferreira,DF,"Vitesse, Estrela",POR,27,1966,0,0,0,56.67,0,73.8,0,0,0
left_002304,Francisco Reyes,DF,Volendam,DOM,1,21,0,0,0,0,0,91.67,0,0,0
left_002305,Francisco Sebastián Córdova,"MF,FW, FW,MF",UANL,MEX,87,4738,12,13,0,55.56,0.1,68.42,0,0,0
left_002306,Francisco Sierralta,DF,Auxerre,CHI,5,431,0,0,0,33.33,0,88.89,0,0,0
left_002307,Francisco Silva,GK,Sporting CP,POR,1,9,0,0,0,0,0,100,0,100,0
left_002308,Francisco Trincão,"MF,FW, FW,MF",Sporting CP,POR,99,6843,28,22,0,57.39,0.12,80.25,0,0,0
left_002309,Francisco Valenzuela,MF,Monterrey,MEX,1,45,0,0,0,50,0,83.33,0,0,0
left_002310,Franck Boli,FW,Atlético,CIV,26,1506,8,2,2,40,0.13,79.75,0,0,0
left_002311,Franck Honorat,"FW,MF, DF,FW","Gladbach, Brest",FRA,68,5150,9,14,0,61.11,0.12,66.5,0,0,0
left_002312,Franck Idumbo,FW,OH Leuven,BEL,1,21,0,0,0,0,0,50,0,0,0
left_002313,Franck Kessié,MF,Barcelona,CIV,28,990,1,1,0,60,0.07,85.56,0,0,0
left_002314,Franck Ribéry,MF,Salernitana,FRA,1,37,0,0,0,0,0,86.36,0,0,0
left_002315,Franck Surdez,"FW,DF, MF,FW",Gent,SUI,26,1275,2,5,0,58.62,0.06,69.74,0,0,0
left_002316,Franco Carboni,"DF,FW",Monza,ITA,3,66,0,0,0,100,0,66,0,0,0
left_002317,Franco Cervi,"MF,DF",Celta Vigo,ARG,53,2440,0,5,0,64,0,72.97,0,0,0
left_002318,Franco Di Santo,FW,Tijuana,ARG,15,735,2,0,0,50,0.1,63.13,0,0,0
left_002319,Franco Fagúndez,"MF,FW",Santos,URU,29,1328,3,2,0,64.86,0.06,73.29,0,0,0
left_002320,Franco Israel,GK,"Torino, Sporting CP",URU,29,2610,0,0,0,0,0,82.89,61.84,51.72,0
left_002321,Franco Mastantuono,"FW,DF",Real Madrid,ARG,6,328,1,0,0,66.67,0.08,85.34,0,0,0
left_002322,Franco Moyano,MF,Puebla,ARG,15,1239,0,0,0,70.59,0,86.68,0,0,0
left_002323,Franco Pizzichillo,"DF,MF",Santos,URU,4,120,0,0,0,66.67,0,71.67,0,0,0
left_002324,Franco Romero,MF,Toluca,ARG,13,835,0,0,0,48,0,90.73,0,0,0
left_002325,Franco Rossano,DF,América,MEX,5,203,0,0,0,100,0,78.79,0,0,0
left_002326,Franco Russo,DF,"OH Leuven, Querétaro, Mallorca",ARG,32,2580,2,0,0,53.85,0.2,84.78,0,0,0
left_002327,Franco Vázquez,"FW,MF",Cremonese,ARG,4,215,1,0,0,50,0.33,73.63,0,0,0
left_002328,Franjo Ivanović,"FW,MF",Union SG,CRO,24,1759,11,4,1,48,0.15,72.73,0,0,0
left_002329,Frank Boya,MF,"Sint-Truiden, Tijuana",CMR,41,3075,3,0,0,61.45,0.05,71.98,0,0,0
left_002330,Frank Magri,"FW,MF, FW",Toulouse,CMR,35,1932,8,2,0,60.87,0.15,69.78,0,0,0
left_002331,Frank Onyeka,MF,Brentford,NGA,51,2083,1,5,0,66.67,0.03,75.26,0,0,0
left_002332,Frank Ronstadt,"DF,MF",Darmstadt 98,GER,4,76,0,0,0,0,0,83.33,0,0,0
left_002333,Frank Tsadjout,FW,Cremonese,ITA,20,1051,3,1,0,80,0.12,67.9,0,0,0
left_002334,Frankie Amaya,MF,Toluca,USA,14,360,0,2,0,60,0,87.77,0,0,0
left_002335,Frans Krätzig,DF,Bayern Munich,GER,4,56,0,0,0,0,0,90,0,0,0
left_002336,Franscisco Gonçalves,DF,Nacional,POR,1,18,0,0,0,100,0,100,0,0,0
left_002337,François Mughe,"MF, MF,DF",Marseille,CMR,6,188,0,0,0,0,0,64.44,0,0,0
left_002338,François-Joseph Sollacaro,GK,Ajaccio,FRA,6,540,0,0,0,0,0,47.89,45.83,16.67,0
left_002339,Fraser Forster,GK,Tottenham,ENG,14,1215,0,0,0,0,0,73.28,54.55,21.43,33.33
left_002340,Fraser Hornby,"FW,MF, FW","Oostende, Darmstadt 98",SCO,28,1830,8,2,1,45.45,0.12,55.05,0,0,0
left_002341,Fred,MF,Manchester Utd,BRA,35,1249,2,2,0,63.83,0.08,79.13,0,0,0
left_002342,Fred Onyedinma,"DF,MF",Luton Town,ENG,8,407,0,0,0,60,0,67.41,0,0,0
left_002343,Freddie Potts,MF,West Ham,ENG,2,77,0,0,0,66.67,0,79.59,0,0,0
left_002344,Frederic Ananou,"DF,MF",Sint-Truiden,TOG,18,743,0,1,0,61.9,0,85.86,0,0,0
left_002345,Frederic Guilbert,"DF,MF, DF",Strasbourg,FRA,50,3951,2,1,0,58.96,0.06,74,0,0,0
left_002346,Frederic Soelle Soelle,"FW,MF, FW","Mechelen, RWDM",BEL,17,274,0,0,0,50,0,81.25,0,0,0
left_002347,Frederico Venâncio,DF,Santa Clara,POR,26,1807,0,0,0,51.61,0,83.76,0,0,0
left_002348,Frederik Rønnow,GK,Union Berlin,DEN,67,6030,0,1,0,100,0,69.79,70.03,28.36,13.33
left_002349,Frederik Winther,DF,"Augsburg, Estoril",DEN,3,206,0,1,0,100,0,79.82,0,0,0
left_002350,Fredrik André Bjørkan,DF,Feyenoord,NOR,1,68,0,0,0,0,0,78.85,0,0,0
left_002351,Fredrik Aursnes,"MF,FW, FW,MF, MF, DF","Benfica, Feyenoord",NOR,92,7476,7,16,0,60.74,0.1,83.17,0,0,0
left_002352,Fredrik Hammer,MF,Mechelen,SWE,10,787,0,0,0,66.67,0,76.05,0,0,0
left_002353,Fredrik Jensen,"MF,FW, FW,MF",Augsburg,FIN,42,2262,4,5,0,55.26,0.16,58.21,0,0,0
left_002354,Fredrik Oldrup Jensen,MF,NAC Breda,NOR,24,1287,0,0,0,70,0,80.42,0,0,0
left_002355,Fredrik Oppegard,DF,"Auxerre, PSV Eindhoven, Heracles Almelo, Go Ahead Eag",NOR,37,2369,0,1,0,50.75,0,77.45,0,0,0
left_002356,Frenkie de Jong,MF,Barcelona,NED,58,4542,4,5,0,58.42,0.16,91.25,0,0,0
left_002357,Friday Etim,FW,Vizela,NGA,19,445,2,0,0,50,0.1,69.39,0,0,0
left_002358,Fábio,"FW,MF, DF,MF","Paços de Ferreira, Nantes",BRA,15,495,0,1,0,50,0,71.43,0,0,0
left_002359,Fábio Cardoso,DF,"Porto, Sevilla",POR,36,2516,3,1,0,46.15,0.14,91.37,0,0,0
left_002360,Fábio China,"DF,MF",Marítimo,POR,10,396,0,0,0,75,0,74.66,0,0,0
left_002361,Fábio Conceição,"MF,FW, DF,MF, FW,DF","Rio Ave, Estrela",POR,88,5616,5,7,0,64.84,0.07,77.72,0,0,0
left_002362,Fábio Silva,FW,"PSV Eindhoven, Dortmund, Anderlecht, Wolves",POR,43,2398,11,2,2,69.23,0.15,69.47,0,0,0
left_002363,Félix Correia,"FW,MF, FW","Gil Vicente FC, Marítimo, Lille",POR,82,6265,16,12,3,65.85,0.15,69.98,0,0,0
left_002364,Félix Lemaréchal,"MF,FW, MF","Strasbourg, Cercle Brugge, Brest",FRA,40,2223,0,4,0,59.68,0,69.21,0,0,0
left_002365,Félix Torres Caicedo,DF,Santos,ECU,45,3503,7,0,0,69.77,0.21,71.4,0,0,0
left_002366,Fūki Yamada,"FW,MF",Nacional,JPN,13,493,1,2,0,83.33,0.1,70.95,0,0,0
left_002367,Gabri Martínez,"FW,MF",Braga,ESP,30,1542,4,2,0,63.83,0.11,71.51,0,0,0
left_002368,Gabriel Airton de Souza,"FW,MF",Moreirense,BRA,18,910,3,1,0,58.82,0.17,70.48,0,0,0
left_002369,Gabriel Batista,GK,Santa Clara,BRA,60,5400,0,0,0,33.33,0,61.91,67.08,25,16.67
left_002370,Gabriel Carabajal,"MF,FW",Puebla,ARG,14,495,0,2,0,100,0,74.9,0,0,0
left_002371,Gabriel David,"MF,FW",Antwerp,NGA,1,6,0,0,0,0,0,100,0,0,0
left_002372,Gabriel Fernández,FW,"FC Juárez, Cruz Azul, UNAM",URU,72,4753,19,5,0,57.58,0.12,65.09,0,0,0
left_002373,Gabriel Gudmundsson,"DF, DF,FW","Leeds United, Lille",SWE,49,2634,1,0,0,64.15,0.04,78.98,0,0,0
left_002374,Gabriel Jesus,FW,Arsenal,BRA,53,3542,15,11,1,73.68,0.11,79.54,0,0,0
left_002375,Gabriel López,"FW,MF",Mazatlán,MEX,2,24,1,0,0,0,0.5,70.83,0,0,0
left_002376,Gabriel Magalhães,DF,Arsenal,BRA,80,6993,8,0,0,60.58,0.12,89.09,0,0,0
left_002377,Gabriel Martinelli,FW,Arsenal,BRA,76,4981,22,9,0,69.84,0.16,76.37,0,0,0
left_002378,Gabriel Martínez,DF,Atlético,MEX,3,14,0,1,0,0,0,100,0,0,0
left_002379,Gabriel Osho,DF,"Auxerre, Luton Town",NGA,23,1980,2,0,0,54.55,0.2,83.01,0,0,0
left_002380,Gabriel Paulista,DF,"Valencia, Atlético Madrid",BRA,44,3307,1,0,0,61.76,0.05,85.21,0,0,0
left_002381,Gabriel Pereira,DF,Gil Vicente FC,BRA,38,3192,4,0,0,68.18,0.15,84.99,0,0,0
left_002382,Gabriel Rojas,DF,Querétaro,ARG,19,1634,0,3,0,54.84,0,68.89,0,0,0
left_002383,Gabriel Santos,"FW,MF",Nacional,BRA,3,89,0,0,0,50,0,62.5,0,0,0
left_002384,Gabriel Strefezza,"FW,MF, FW",Lecce,BRA,54,3554,9,4,3,55.41,0.09,65.72,0,0,0
left_002385,Gabriel Suazo,"DF,MF, DF","Sevilla, Toulouse",CHI,54,4006,0,5,0,54.92,0,80.16,0,0,0
left_002386,Gabriel Veiga,"MF, FW",Celta Vigo,ESP,37,2312,11,4,0,44.19,0.18,74.3,0,0,0
left_002387,Gabriel Veron,"MF,FW",Porto,BRA,17,405,0,2,0,71.43,0,70.39,0,0,0
left_002388,Gabriel Vidovic,"FW,MF, FW","Vitesse, Bayern Munich",CRO,26,1233,4,1,0,50,0.18,84.07,0,0,0
left_002389,Gabriel Vieira,"FW,MF, FW",Santa Clara,BRA,66,4981,11,5,2,69.7,0.08,55.62,0,0,0
left_002390,Gabriele Piccinini,MF,Pisa,ITA,2,18,0,0,0,0,0,90,0,0,0
left_002391,Gabriele Zappa,DF,Cagliari,ITA,42,2780,1,3,0,57.89,0.05,73.85,0,0,0
left_002392,Gaddi Aguirre,DF,Atlas,MEX,62,3936,1,1,0,68.12,0.03,80.33,0,0,0
left_002393,Gael García,"MF,FW, FW",Guadalajara,MEX,3,20,0,0,0,0,0,58.33,0,0,0
left_002394,Gael Rodríguez,DF,UNAM,MEX,2,5,0,0,0,0,0,0,0,0,0
left_002395,Gael Álvarez,FW,Pachuca,MEX,5,227,0,0,0,71.43,0,72.62,0,0,0
left_002396,Gaetano Castrovilli,"FW,MF, MF",Fiorentina,ITA,21,1085,3,3,0,76.92,0.13,73.67,0,0,0
left_002397,Gaetano Oristanio,"MF,FW, FW,MF","Parma, Volendam, Cagliari",ITA,56,3211,3,4,0,54,0.04,67.14,0,0,0
left_002398,Gaga Slonina,GK,Eupen,USA,28,2520,0,0,0,100,0,73.5,66.67,14.29,25
left_002399,Gaius Makouta,MF,Boavista,CGO,62,5066,4,8,0,62.12,0.07,80.16,0,0,0
left_002400,Galeno,"MF,FW, FW,MF, FW,DF",Porto,BRA,80,5681,25,10,6,65.71,0.13,74.6,0,0,0
left_002401,Garang Kuol,"FW,MF",Volendam,AUS,15,680,1,1,0,41.67,0.1,60,0,0,0
left_002402,García,DF,Nacional,BRA,33,2799,0,3,0,78.46,0,69.54,0,0,0
left_002403,Gary Magnée,"MF,DF, DF,MF","Cercle Brugge, Eupen",BEL,80,5880,5,9,1,62.5,0.06,65.8,0,0,0
left_002404,Gary Medel,"MF,DF",Bologna,CHI,29,1478,0,1,0,60,0,89.47,0,0,0
left_002405,Gastón Silva,DF,Puebla,URU,61,5274,2,3,0,56.88,0.09,82.55,0,0,0
left_002406,Gastón Álvarez,DF,Getafe,URU,56,4038,4,0,0,63.21,0.21,69.17,0,0,0
left_002407,Gastón Ávila,DF,"Ajax, Antwerp",ARG,23,1517,0,1,0,67.92,0,79.63,0,0,0
left_002408,Gauthier Gallon,GK,Troyes,FRA,30,2667,0,0,0,100,0,66.56,64.41,0,0
left_002409,Gauthier Hein,"MF,FW, MF","Auxerre, Metz",FRA,40,2313,3,2,1,68.75,0.07,78.44,0,0,0
left_002410,Gautier Lloris,DF,Le Havre,FRA,37,3318,2,1,0,56.67,0.11,87.16,0,0,0
left_002411,Gavi,"MF,FW, MF,DF",Barcelona,ESP,50,3542,3,6,0,60.23,0.08,86.94,0,0,0
left_002412,Gavin Bazunu,GK,"Southampton, Standard Liège",IRL,38,3420,0,0,0,50,0,61.08,55.17,13.16,50
left_002413,Gaël Kakuta,FW,Lens,COD,2,22,0,0,0,0,0,75,0,0,0
left_002414,Gaëtan Charbonnier,"FW,MF",Auxerre,FRA,6,254,1,0,0,50,0.14,88.76,0,0,0
left_002415,Gaëtan Coucke,GK,Mechelen,BEL,59,5300,0,0,0,0,0,73.32,68.4,28.81,16.67
left_002416,Gaëtan Laborde,"FW,MF, FW","Rennes, Nice",FRA,71,4661,20,5,1,59.38,0.14,65.87,0,0,0
left_002417,Gaëtan Perrin,"MF,FW",Auxerre,FRA,37,1391,3,1,1,47.06,0.12,72.58,0,0,0
left_002418,Gboly Ariyibi,"FW,MF",Boavista,USA,11,343,0,0,0,0,0,47.06,0,0,0
left_002419,Gedeon Kalulu,DF,Lorient,COD,48,3408,0,5,0,58.62,0,80.61,0,0,0
left_002420,Gelabert,"MF,FW",Toulouse,ESP,16,754,1,2,0,57.14,0.07,77.25,0,0,0
left_002421,Gelson Martins,"MF,FW",Monaco,POR,11,345,0,0,0,53.33,0,78.06,0,0,0
left_002422,Genki Haraguchi,MF,"Union Berlin, Stuttgart",JPN,24,1273,0,2,0,55.17,0,78.66,0,0,0
left_002423,Gennaro Borrelli,FW,"Cagliari, Frosinone",ITA,5,160,0,0,0,20,0,77.27,0,0,0
left_002424,Geny Catamo,"FW,MF, MF,DF","Sporting CP, Marítimo",MOZ,66,3937,11,5,0,55,0.1,79.17,0,0,0
left_002425,Geoffrey Kondogbia,"MF, MF,DF","Marseille, Atlético Madrid",CTA,48,2574,0,2,0,61.11,0,88.41,0,0,0
left_002426,Geoffry Hairemans,"MF,FW, FW,MF",Mechelen,BEL,86,5772,16,13,4,57.84,0.21,74.47,0,0,0
left_002427,George Abbott,MF,Tottenham,ENG,1,1,0,0,0,0,0,100,0,0,0
left_002428,George Baldock,DF,Sheffield Utd,GRE,13,969,0,1,0,55.56,0,73.3,0,0,0
left_002429,George Corral,"DF,MF",Puebla,MEX,7,267,0,0,0,80,0,88.83,0,0,0
left_002430,George Cox,"DF,MF, DF","Volendam, Fortuna Sittard",ENG,50,4067,0,2,0,63.41,0,69.53,0,0,0
left_002431,George Earthy,FW,West Ham,ENG,3,34,1,0,0,0,1,94.12,0,0,0
left_002432,George Ilenikhena,"FW,MF, FW","Monaco, Antwerp",NGA,33,1098,10,0,0,0,0.29,71.86,0,0,0
left_002433,George Pușcaș,FW,Genoa,ROU,8,191,0,0,0,0,0,55.74,0,0,0
left_002434,Georges Mikautadze,"MF,FW, FW","Lyon, Villarreal, Metz, Ajax",GEO,32,2423,15,5,3,50,0.19,69.4,0,0,0
left_002435,Georginio Rutter,"FW,MF, FW","Hoffenheim, Brighton, Leeds United",FRA,31,1604,2,4,0,71.43,0.06,59.43,0,0,0
left_002436,Georginio Wijnaldum,MF,Roma,NED,14,769,2,0,0,75,0.1,82.84,0,0,0
left_002437,Geovanny,MF,Farense,POR,6,164,0,0,0,66.67,0,73.68,0,0,0
left_002438,Geovany Quenda,"MF,DF",Sporting CP,POR,34,2253,2,4,0,63.64,0.05,75.52,0,0,0
left_002439,Gerald Alders,DF,Twente,NED,2,28,0,0,0,100,0,75,0,0,0
left_002440,Gerald Kilota,"DF,MF",Seraing,FRA,8,360,0,0,0,66.67,0,76.26,0,0,0
left_002441,Gerard Deulofeu,FW,Udinese,ESP,16,1211,2,6,0,62.5,0.05,75.34,0,0,0
left_002442,Gerard Gumbau,"MF,FW, MF","Rayo Vallecano, Elche, Granada",ESP,74,5475,1,9,0,60,0.01,74.2,0,0,0
left_002443,Gerard Martín,DF,Barcelona,ESP,5,317,0,0,0,60,0,86.45,0,0,0
left_002444,Gerard Moreno,FW,Villarreal,ESP,52,3491,17,9,3,50,0.16,76.27,0,0,0
left_002445,Gerard Piqué,DF,Barcelona,ESP,6,384,0,0,0,80,0,91.69,0,0,0
left_002446,Gerard Vandeplas,"MF,FW, FW",Antwerp,BEL,6,37,0,0,0,0,0,62.5,0,0,0
left_002447,Gerard Yepes,MF,Sampdoria,ESP,5,198,0,0,0,60,0,73.33,0,0,0
left_002448,Gerardo Arteaga,DF,"Monterrey, Genk",MEX,88,7149,6,3,0,68.35,0.12,82.7,0,0,0
left_002449,Gerardo Fusco,FW,Salernitana,ITA,1,15,0,0,0,0,0,71.43,0,0,0
left_002450,Germán Berterame,"FW,MF, FW",Monterrey,MEX,84,6457,32,7,0,52.54,0.14,74.54,0,0,0
left_002451,Germán Pezzella,DF,Betis,ARG,63,5278,1,0,0,69.33,0.03,86.02,0,0,0
left_002452,Germán Valera,"FW,MF",Elche,ESP,6,439,1,0,0,77.78,0.2,83.75,0,0,0
left_002453,Gernot Trauner,DF,Feyenoord,AUT,57,4356,1,2,0,66.67,0.03,90.43,0,0,0
left_002454,Gerrit Holtmann,"MF,FW, FW,MF","Bochum, Darmstadt 98",PHI,33,1337,1,1,0,54.55,0.02,63.06,0,0,0
left_002455,Gerrit Nauber,DF,Go Ahead Eag,GER,76,5560,4,1,0,56.14,0.11,86.06,0,0,0
left_002456,Gerson,MF,Marseille,BRA,10,417,2,0,0,66.67,0.22,81.08,0,0,0
left_002457,Gerson Rodrigues,FW,AVS Futebol,LUX,5,190,1,0,0,0,0.12,76.27,0,0,0
left_002458,Gerson Sousa,"FW,MF",Estrela,POR,6,62,0,0,0,0,0,70.83,0,0,0
left_002459,Gerzino Nyamsi,DF,Strasbourg,FRA,33,2670,1,1,0,73.91,0.05,85.88,0,0,0
left_002460,Gerónimo Rulli,GK,"Marseille, Villarreal, Ajax",ARG,45,3991,0,0,0,0,0,83.17,72.35,35.56,0
left_002461,Ghjuvanni Quilichini,GK,Ajaccio,FRA,1,82,0,0,0,0,0,41.18,100,100,0
left_002462,Giacomo Bonaventura,MF,Fiorentina,ITA,61,4188,13,4,0,59.02,0.13,82.37,0,0,0
left_002463,Giacomo Corona,FW,Empoli,ITA,1,5,0,0,0,0,0,100,0,0,0
left_002464,Giacomo Quagliata,DF,Cremonese,ITA,20,699,0,1,0,80,0,65.38,0,0,0
left_002465,Giacomo Raspadori,"FW,MF, FW","Sassuolo, Atlético Madrid, Napoli",ITA,68,2668,7,5,0,58.06,0.07,75.26,0,0,0
left_002466,Gian Marco Ferrari,DF,Sassuolo,ITA,64,4495,2,0,0,57.78,0.08,84.16,0,0,0
left_002467,Giandro Sambo,"FW,DF",Heracles Almelo,CUW,2,14,0,0,0,100,0,42.86,0,0,0
left_002468,Giangiacomo Magnani,DF,Hellas Verona,ITA,57,3976,0,1,0,60.61,0,77.16,0,0,0
left_002469,Gianluca Caprari,"MF,FW",Monza,ITA,43,2726,5,2,1,38.89,0.09,78.86,0,0,0
left_002470,Gianluca Gaetano,"MF,FW, FW,MF, MF","Cagliari, Napoli",ITA,33,1142,6,3,1,47.06,0.17,75.81,0,0,0
left_002471,Gianluca Lapadula,FW,Cagliari,PER,23,1205,3,1,1,100,0.09,70.18,0,0,0
left_002472,Gianluca Mancini,DF,Roma,ITA,76,6177,5,3,0,51.81,0.11,84.15,0,0,0
left_002473,Gianluca Pegolo,GK,Sassuolo,ITA,2,180,0,0,0,0,0,83.12,50,0,0
left_002474,Gianluca Prestianni,"MF,FW, MF",Benfica,ARG,9,291,0,0,0,66.67,0,75.63,0,0,0
left_002475,Gianluca Scamacca,FW,"West Ham, Atalanta",ITA,47,2513,16,6,0,53.85,0.16,67.79,0,0,0
left_002476,Gianluigi Donnarumma,GK,"Paris S-G, Manchester City",ITA,66,5848,0,0,0,0,0,86.64,77.26,36.36,28.57
left_002477,Gianmarco Cangiano,"MF,FW",Fortuna Sittard,ITA,5,55,0,0,0,100,0,76,0,0,0
left_002478,Gianni Bruno,FW,Sint-Truiden,BEL,30,2091,18,3,4,53.85,0.3,71.2,0,0,0
left_002479,Gibran Lajud,GK,Santos,MEX,10,900,0,0,0,100,0,57.42,58.49,10,0
left_002480,Gideon Mensah,DF,Auxerre,GHA,32,2776,0,0,0,55.56,0,77.69,0,0,0
left_002481,Gift Orban,"FW,MF, FW","Hellas Verona, Lyon, Gent",NGA,44,2438,14,2,1,68.42,0.15,67.42,0,0,0
left_002482,Gijs Besselink,"FW,MF, MF",Twente,NED,21,378,0,0,0,46.15,0,78.34,0,0,0
left_002483,Gijs Smal,"DF,MF, DF","Feyenoord, Twente",NED,85,6370,2,15,0,45.08,0.03,77.45,0,0,0
left_002484,Gil Alcalá,GK,"UNAM, Querétaro",MEX,23,2070,0,0,0,0,0,71.37,73.47,34.78,0
left_002485,Gil Bastião Dias,"FW,MF, FW","Famalicão, Stuttgart",POR,37,1804,6,2,0,65.12,0.12,68.36,0,0,0
left_002486,Gilberto,DF,Benfica,BRA,20,798,2,1,0,60.87,0.33,82.36,0,0,0
left_002487,Gilberto Adame,"DF,MF",Mazatlán,MEX,12,417,0,0,0,87.5,0,65.31,0,0,0
left_002488,Gilberto Batista,DF,Moreirense,GNB,9,544,0,0,0,71.43,0,83.52,0,0,0
left_002489,Gilberto García,MF,Guadalajara,MEX,1,14,0,0,0,0,0,100,0,0,0
left_002490,Gilberto Mora,"MF,FW",Tijuana,MEX,27,1355,2,1,0,80,0.07,86.04,0,0,0
left_002491,Gilberto Sepúlveda,DF,Guadalajara,MEX,83,7293,4,0,0,73.81,0.15,83.69,0,0,0
left_002492,Gilles De Meyer,DF,Gent,BEL,4,18,1,0,0,0,1,71.43,0,0,0
left_002493,Gilles Dewaele,"DF,MF, DF","Standard Liège, Kortrijk",BEL,51,2470,1,1,0,68.09,0.06,72.8,0,0,0
left_002494,Gilles Ruyssen,DF,Dender,BEL,28,2477,0,0,0,70.21,0,80.34,0,0,0
left_002495,Gilson Benchimol,FW,Estoril,CPV,11,309,0,1,0,50,0,65.15,0,0,0
left_002496,Gino Caoki,MF,Lorient,FRA,1,7,0,0,0,0,0,50,0,0,0
left_002497,Gino Infantino,MF,Fiorentina,ARG,6,96,0,0,0,100,0,84.78,0,0,0
left_002498,Gio Reyna,"MF,FW, FW,MF, MF","Gladbach, ""Nottham Forest"", Dortmund",USA,44,1224,7,3,1,54.55,0.18,81.41,0,0,0
left_002499,Giorgi Abuashvili,FW,Metz,GEO,4,151,0,0,0,40,0,88.52,0,0,0
left_002500,Giorgi Aburjania,MF,"Gil Vicente FC, AVS Futebol",GEO,36,1914,0,1,0,46.94,0,81.96,0,0,0
left_002501,Giorgi Gocholeishvili,MF,Hamburger SV,GEO,4,335,0,0,0,50,0,79.03,0,0,0
left_002502,Giorgi Kvernadze,"FW,DF",Frosinone,GEO,5,63,0,0,0,0,0,86.11,0,0,0
left_002503,Giorgi Makaridze,GK,Marítimo,GEO,6,540,0,0,0,0,0,74.21,45,16.67,0
left_002504,Giorgi Mamardashvili,GK,Valencia,GEO,75,6704,0,0,0,75,0,58.53,70.99,26.67,37.5
left_002505,Giorgio Cittadini,DF,"Genoa, Monza",ITA,6,121,0,0,0,83.33,0,64.86,0,0,0
left_002506,Giorgio Scalvini,DF,Atalanta,ITA,68,5143,4,5,0,57.52,0.11,81.46,0,0,0
left_002507,Giorgos Giakoumakis,FW,Cruz Azul,GRE,26,1333,8,7,0,66.67,0.15,74.31,0,0,0
left_002508,Giorgos Kyriakopoulos,"FW,DF, DF, DF,FW","Sassuolo, Bologna, Monza",GRE,52,3182,1,6,0,45.28,0.02,80.1,0,0,0
left_002509,Giovane,FW,Hellas Verona,BRA,6,489,0,1,0,80,0,65,0,0,0
left_002510,Giovani Lo Celso,"MF,FW, MF","Villarreal, Betis, Tottenham",ARG,50,2113,5,7,0,74.6,0.1,85.29,0,0,0
left_002511,Giovanni Bonfanti,DF,"Pisa, Atalanta",ITA,5,297,0,0,0,27.27,0,69.87,0,0,0
left_002512,Giovanni Di Lorenzo,DF,Napoli,ITA,78,6941,4,10,0,54.76,0.05,84.69,0,0,0
left_002513,Giovanni Fabbian,"MF,FW, MF",Bologna,ITA,31,1270,5,2,0,52.63,0.16,78.74,0,0,0
left_002514,Giovanni González,DF,Mallorca,URU,49,3390,1,3,0,59.55,0.06,76.08,0,0,0
