Player,Nation,Squad,Pos,MP_Playing,Min_Playing,Gls,Ast,PK,G_per_Sh_Standard,Cmp_percent_Total,Save_percent,CS_Percent,Save_percent_Penalty,TklW_Percent
Christoph Klarer,AUT,['Darmstadt 98'],['DF'],30,2354.0,2,2,0,0.22,87.0,0.0,0.0,0.0,59.46
Christoph Kramer,GER,['Gladbach'],['MF'],43,2471.0,0,0,0,0.0,82.27,0.0,0.0,0.0,70.37
Christoph Zimmermann,GER,['Darmstadt 98'],['DF'],19,1220.0,0,0,0,0.0,81.98,0.0,0.0,0.0,63.64
Christophe Hérelle,MTQ,"['Metz', 'Brest']",['DF'],35,2677.0,0,0,0,0.0,87.7,0.0,0.0,0.0,45.24
Christophe Lepoint,BEL,['Seraing'],"['DF,MF']",25,1940.0,1,1,0,0.11,80.88,0.0,0.0,0.0,57.89
Christopher Antwi-Adjei,GHA,['Bochum'],"['FW,MF']",54,3197.0,5,8,0,0.09,60.55,0.0,0.0,0.0,61.36
Christopher Bonsu-Baah,GHA,['Genk'],"['FW,MF', 'FW']",55,3006.0,4,4,0,0.05,75.49,0.0,0.0,0.0,66.67
Christopher Castro,MEX,['Mazatlán'],['DF'],2,110.0,0,0,0,0.0,73.53,0.0,0.0,0.0,25.0
Christopher Jullien,FRA,['Montpellier'],['DF'],50,3928.0,1,2,0,0.04,84.02,0.0,0.0,0.0,64.52
Christopher Lenz,GER,"['RB Leipzig', 'Eint Frankfurt']","['DF,MF', 'DF']",30,1347.0,0,2,0,0.0,75.28,0.0,0.0,0.0,71.88
Christopher Mamengi,NED,['Almere City'],"['DF', 'DF,FW']",16,300.0,0,0,0,0.0,80.16,0.0,0.0,0.0,71.43
Christopher Nkunku,FRA,"['RB Leipzig', 'Chelsea', 'Milan']","['FW,MF', 'FW']",38,2375.0,19,4,3,0.22,81.72,0.0,0.0,0.0,72.73
Christopher Operi,CIV,['Le Havre'],['DF'],28,2445.0,3,4,0,0.14,73.06,0.0,0.0,0.0,65.45
Christopher Scott,GER,['Antwerp'],"['MF,FW', 'FW,MF', 'MF']",27,412.0,1,0,0,0.1,84.24,0.0,0.0,0.0,42.86
Christopher Trejo,MEX,['Atlas'],"['FW,MF']",47,1140.0,2,0,0,0.06,78.64,0.0,0.0,0.0,33.33
Christopher Trimmel,AUT,['Union Berlin'],['DF'],56,3855.0,0,8,0,0.0,63.39,0.0,0.0,0.0,59.32
Christopher Wooh,CMR,"['Rennes', 'Lens']","['MF', 'DF']",34,2462.0,1,0,0,0.07,88.52,0.0,0.0,0.0,55.88
Christos Mandas,GRE,['Lazio'],['GK'],9,721.0,0,0,0,0.0,67.29,79.31,44.44,0.0,0.0
Christos Papadopoulos,GRE,['Genoa'],['FW'],1,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Christos Tzolis,GRE,"['Club Brugge', 'Twente']","['FW,MF', 'FW']",38,2470.0,9,5,1,0.09,73.99,0.0,0.0,0.0,53.57
Chuba Akpom,ENG,['Ajax'],"['FW,MF', 'FW']",41,1881.0,14,4,0,0.23,75.51,0.0,0.0,0.0,62.5
Chukwubuikem Ikwuemesi,NGA,"['Salernitana', 'OH Leuven']",['FW'],52,2597.0,5,1,0,0.09,68.36,0.0,0.0,0.0,78.57
Chumi,ESP,['Almería'],['DF'],52,3923.0,1,1,0,0.12,84.81,0.0,0.0,0.0,60.32
Ché Nunnely,NED,['Heerenveen'],"['FW,MF', 'FW']",61,2509.0,3,4,0,0.07,73.98,0.0,0.0,0.0,57.14
Cihan Çanak,TUR,['Standard Liège'],"['MF,FW', 'DF,MF']",49,1526.0,1,5,0,0.05,69.15,0.0,0.0,0.0,69.23
Ciprian Tătărușanu,ROU,['Milan'],['GK'],16,1440.0,0,1,0,0.0,77.5,65.57,25.0,0.0,0.0
Ciro Immobile,ITA,"['Lazio', 'Bologna']",['FW'],63,3900.0,19,6,8,0.16,74.07,0.0,0.0,0.0,63.64
Cisse Sandra,BEL,"['Excelsior', 'Club Brugge', 'Willem II']","['MF,FW', 'FW,MF', 'MF']",58,3591.0,5,3,0,0.08,79.69,0.0,0.0,0.0,46.67
Claudemir de Souza,BRA,['Vizela'],['MF'],22,1359.0,0,1,0,0.0,83.22,0.0,0.0,0.0,55.56
Claudio Baeza,CHI,['Toluca'],"['MF', 'MF,DF']",75,5361.0,1,3,0,0.05,89.96,0.0,0.0,0.0,57.42
Claudio Bravo,CHI,['Betis'],['GK'],19,1710.0,0,0,0,0.0,67.2,79.03,31.58,0.0,0.0
Claudio Echeverri,ARG,['Leverkusen'],"['MF,FW']",3,52.0,0,0,0,0.0,90.62,0.0,0.0,0.0,100.0
Claudio Falcão,BRA,['Farense'],"['MF', 'DF,MF']",63,5451.0,5,3,0,0.08,73.6,0.0,0.0,0.0,62.09
Clayton,BRA,"['AVS Futebol', 'Rio Ave', 'Casa Pia']","['FW', 'DF']",86,5759.0,26,3,4,0.14,70.67,0.0,0.0,0.0,54.29
Clemens Riedel,GER,"['Espanyol', 'Darmstadt 98']",['DF'],16,935.0,0,0,0,0.0,85.67,0.0,0.0,0.0,59.09
Clifford Aboagye,GHA,['Querétaro'],['MF'],21,583.0,1,2,0,0.33,78.25,0.0,0.0,0.0,57.89
Clint Leemans,NED,['NAC Breda'],['MF'],27,1694.0,3,4,1,0.12,75.67,0.0,0.0,0.0,51.72
Clinton Mata,ANG,"['Lyon', 'Club Brugge']",['DF'],55,4314.0,0,6,0,0.0,83.63,0.0,0.0,0.0,60.26
Clinton Mola,ENG,['Stuttgart'],['DF'],1,15.0,0,0,0,0.0,50.0,0.0,0.0,0.0,33.33
Cláudio Ramos,POR,['Porto'],['GK'],5,384.0,0,0,0,0.0,89.23,58.33,20.0,0.0,0.0
Cláudio Winck,BRA,['Marítimo'],"['DF,MF']",34,2421.0,6,3,4,0.16,66.16,0.0,0.0,0.0,62.9
Clément Akpa,CIV,['Auxerre'],['DF'],5,360.0,0,0,0,0.0,83.57,0.0,0.0,0.0,60.0
Clément Grenier,FRA,['Mallorca'],['MF'],21,718.0,0,0,0,0.0,71.91,0.0,0.0,0.0,40.0
Clément Lenglet,FRA,"['Aston Villa', 'Atlético Madrid', 'Tottenham']",['DF'],44,3532.0,0,3,0,0.0,87.75,0.0,0.0,0.0,64.15
Clément Vidal,FRA,['Ajaccio'],"['DF,MF']",26,1901.0,1,0,0,0.08,76.94,0.0,0.0,0.0,60.0
Clésio Baúque,MOZ,['Marítimo'],"['MF,DF']",2,61.0,0,0,0,0.0,46.15,0.0,0.0,0.0,0.0
Coba da Costa,ESP,['Getafe'],"['MF,FW']",6,131.0,0,0,0,0.0,56.52,0.0,0.0,0.0,75.0
Cody Drameh,ENG,['Leeds United'],['DF'],1,69.0,0,0,0,0.0,78.95,0.0,0.0,0.0,80.0
Cody Gakpo,NED,"['PSV Eindhoven', 'Liverpool']","['FW,MF', 'FW']",76,4693.0,25,21,2,0.15,72.93,0.0,0.0,0.0,61.11
Cole Bassett,USA,"['Feyenoord', 'Fortuna Sittard']","['MF,FW', 'FW']",11,205.0,0,0,0,0.0,75.96,0.0,0.0,0.0,66.67
Cole Campbell,USA,['Dortmund'],['FW'],1,17.0,0,0,0,0.0,57.14,0.0,0.0,0.0,0.0
Cole Palmer,ENG,"['Manchester City', 'Chelsea']","['MF,FW', 'FW,MF', 'MF']",51,3133.0,23,12,9,0.19,79.95,0.0,0.0,0.0,50.0
Colin Coosemans,BEL,['Anderlecht'],['GK'],28,2520.0,0,0,0,0.0,79.23,78.91,50.0,100.0,100.0
Colin Dagba,FRA,"['Strasbourg', 'Beerschot']","['DF,MF']",40,2322.0,0,1,0,0.0,81.42,0.0,0.0,0.0,65.93
Connor Metcalfe,AUS,['St. Pauli'],['MF'],5,52.0,0,0,0,0.0,82.76,0.0,0.0,0.0,100.0
Connor Roberts,WAL,['Burnley'],['DF'],14,823.0,0,1,0,0.0,79.8,0.0,0.0,0.0,41.67
Connor Ronan,IRL,['Wolves'],['MF'],1,1.0,0,0,0,0.0,75.0,0.0,0.0,0.0,0.0
Conor Bradley,NIR,['Liverpool'],['DF'],15,944.0,1,3,0,0.07,80.64,0.0,0.0,0.0,77.78
Conor Coady,ENG,['Everton'],['DF'],24,2096.0,1,1,0,0.25,84.78,0.0,0.0,0.0,64.29
Conor Coventry,IRL,['West Ham'],"['MF,FW']",1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Conor Gallagher,ENG,"['Chelsea', 'Atlético Madrid']",['MF'],79,4979.0,9,8,0,0.11,86.9,0.0,0.0,0.0,64.96
Conrad Harder,DEN,"['RB Leipzig', 'Sporting CP']","['FW,MF', 'FW']",31,832.0,5,5,0,0.11,60.61,0.0,0.0,0.0,87.5
Copete,ESP,"['Valencia', 'Mallorca']",['DF'],51,3804.0,2,1,0,0.13,76.65,0.0,0.0,0.0,54.81
Corentin Tolisso,FRA,['Lyon'],"['MF,FW', 'MF']",61,4291.0,5,3,1,0.06,86.09,0.0,0.0,0.0,59.52
Corrie Ndaba,IRL,['Lecce'],['DF'],2,67.0,0,0,0,0.0,90.62,0.0,0.0,0.0,100.0
Costinha,POR,"['Santa Clara', 'Rio Ave']","['MF,FW', 'DF,MF', 'MF,DF']",80,6523.0,6,8,3,0.09,69.79,0.0,0.0,0.0,61.72
Couhaib Driouech,MAR,"['PSV Eindhoven', 'Excelsior']","['FW,MF', 'FW']",74,4535.0,11,10,0,0.1,70.6,0.0,0.0,0.0,70.45
Craig Dawson,ENG,"['West Ham', 'Wolves']",['DF'],50,4343.0,2,1,0,0.06,84.72,0.0,0.0,0.0,66.0
Crespo,POR,['Rayo Vallecano'],['MF'],15,527.0,0,0,0,0.0,84.25,0.0,0.0,0.0,56.25
Cristhian Mosquera,ESP,"['Valencia', 'Arsenal']",['DF'],44,3469.0,0,0,0,0.0,88.32,0.0,0.0,0.0,60.87
Cristhian Stuani,URU,['Girona'],['FW'],66,1975.0,18,3,5,0.29,72.85,0.0,0.0,0.0,62.96
Cristian,ESP,['Valencia'],['GK'],1,57.0,0,0,0,0.0,72.22,66.67,0.0,0.0,0.0
Cristian Arango,COL,['Pachuca'],"['FW,MF']",10,481.0,4,2,2,0.19,66.36,0.0,0.0,0.0,71.43
Cristian Borja,COL,"['Braga', 'América']",['DF'],66,4454.0,2,6,0,0.11,81.92,0.0,0.0,0.0,63.39
Cristian Buonaiuto,ITA,['Cremonese'],"['MF,FW']",29,980.0,1,0,1,0.02,65.38,0.0,0.0,0.0,64.0
Cristian Calderón,MEX,"['América', 'Guadalajara']","['DF', 'DF,FW']",81,5527.0,2,5,0,0.03,77.84,0.0,0.0,0.0,66.36
Cristian Castro,COL,"['Rio Ave', 'AVS Futebol']",['DF'],33,2818.0,1,1,0,0.09,84.88,0.0,0.0,0.0,82.86
Cristian Cásseres Jr.,VEN,['Toulouse'],['MF'],37,2335.0,1,3,0,0.06,81.09,0.0,0.0,0.0,51.19
Cristian Gamboa,CRC,['Bochum'],['DF'],41,2664.0,0,1,0,0.0,69.72,0.0,0.0,0.0,63.64
Cristian González,URU,['Santa Clara'],['DF'],13,1055.0,1,0,0,0.1,84.02,0.0,0.0,0.0,72.73
Cristian González Bautista,MEX,['Necaxa'],"['DF,MF']",7,396.0,0,1,0,0.0,64.56,0.0,0.0,0.0,60.0
Cristian Herrera,ESP,['Las Palmas'],"['FW,MF']",8,166.0,1,0,0,1.0,91.09,0.0,0.0,0.0,100.0
Cristian Jiménez,MEX,['Cruz Azul'],"['MF', 'DF,MF', 'DF']",5,188.0,0,0,0,0.0,90.62,0.0,0.0,0.0,40.0
Cristian Mares,MEX,['Puebla'],"['FW,MF']",8,202.0,0,0,0,0.0,82.46,0.0,0.0,0.0,33.33
Cristian Ponde,POR,['Farense'],"['MF,FW']",14,229.0,1,1,0,0.17,71.26,0.0,0.0,0.0,60.0
Cristian Reyes,MEX,['Monterrey'],"['MF,FW']",2,20.0,0,0,0,0.0,63.64,0.0,0.0,0.0,0.0
Cristian Romero,ARG,['Tottenham'],['DF'],66,5694.0,5,2,0,0.14,90.06,0.0,0.0,0.0,55.41
Cristian Volpato,ITA,"['Roma', 'Sassuolo']","['MF,FW', 'MF']",33,1024.0,2,2,0,0.12,69.76,0.0,0.0,0.0,55.0
Cristiano Biraghi,ITA,"['Torino', 'Fiorentina']","['DF,MF', 'DF']",67,5273.0,4,9,0,0.1,73.52,0.0,0.0,0.0,60.17
Cristiano Piccini,ITA,['Atlético'],['DF'],4,298.0,0,0,0,0.0,81.12,0.0,0.0,0.0,42.86
Cristiano Ronaldo,POR,['Manchester Utd'],['FW'],10,525.0,1,0,0,0.04,74.69,0.0,0.0,0.0,100.0
Cristián Dajome,COL,['Santos'],"['FW,MF']",12,681.0,0,0,0,0.0,67.92,0.0,0.0,0.0,57.14
Cristo González,ESP,['Arouca'],"['FW,MF', 'MF']",36,2957.0,15,10,3,0.12,73.12,0.0,0.0,0.0,72.73
Crysencio Summerville,NED,"['West Ham', 'Leeds United']","['FW,MF', 'FW']",32,1648.0,4,3,0,0.12,76.8,0.0,0.0,0.0,65.62
Cuca,CPV,['Casa Pia'],['MF'],20,391.0,0,0,0,0.0,80.1,0.0,0.0,0.0,88.89
Cucho,COL,['Betis'],['FW'],7,594.0,3,1,0,0.13,71.61,0.0,0.0,0.0,50.0
Curro,ESP,['Almería'],['MF'],2,43.0,0,0,0,0.0,75.0,0.0,0.0,0.0,0.0
Curtis Jones,ENG,['Liverpool'],['MF'],46,2396.0,4,2,0,0.11,90.65,0.0,0.0,0.0,52.24
Cyle Larin,CAN,"['Valladolid', 'Club Brugge', 'Mallorca']",['FW'],63,3491.0,12,5,2,0.09,67.72,0.0,0.0,0.0,45.16
Cyriaque Irié,BFA,['Freiburg'],['FW'],1,31.0,0,0,0,0.0,86.67,0.0,0.0,0.0,100.0
Cyriel Dessers,NGA,"['Genk', 'Cremonese']",['FW'],29,1817.0,9,2,1,0.15,65.26,0.0,0.0,0.0,36.36
Cyril Ngonge,BEL,"['Hellas Verona', 'Torino', 'Napoli', 'Groningen']","['MF,FW', 'FW,MF', 'FW']",62,3459.0,14,6,0,0.12,62.63,0.0,0.0,0.0,56.41
