id1,id2,score,notes
FBRef_006514,TM_007734,0.840297619,comparators=4
FBRef_001093,TM_044515,0.84015873,comparators=4
FBRef_006271,TM_051567,0.840119048,comparators=4
FBRef_007409,TM_033965,0.84006192,comparators=4
FBRef_004641,TM_066507,0.84,comparators=4
FBRef_005431,TM_052887,0.84,comparators=4
FBRef_007049,TM_054043,0.84,comparators=4
FBRef_000984,TM_020982,0.839803922,comparators=4
FBRef_003762,TM_000920,0.839803922,comparators=4
FBRef_002737,TM_037045,0.839803922,comparators=4
FBRef_006138,TM_025992,0.839728488,comparators=4
FBRef_001682,TM_049503,0.839668534,comparators=4
FBRef_006490,TM_024542,0.839666667,comparators=4
FBRef_005642,TM_009302,0.839666667,comparators=4
FBRef_000280,TM_032845,0.839605617,comparators=4
FBRef_006563,TM_030705,0.83959596,comparators=4
FBRef_001946,TM_052483,0.839520202,comparators=4
FBRef_001901,TM_041196,0.8395116,comparators=4
FBRef_006517,TM_021643,0.839456522,comparators=4
FBRef_007435,TM_052507,0.839450549,comparators=4
FBRef_005968,TM_031938,0.839432405,comparators=4
FBRef_002257,TM_040881,0.839404762,comparators=4
FBRef_002024,TM_064698,0.839393939,comparators=4
FBRef_001796,TM_000150,0.839365079,comparators=4
FBRef_006102,TM_046588,0.839297924,comparators=4
FBRef_006114,TM_019373,0.839276377,comparators=4
FBRef_001463,TM_036740,0.839273504,comparators=4
FBRef_001557,TM_050343,0.839238095,comparators=4
FBRef_001978,TM_002010,0.839190821,comparators=4
FBRef_003266,TM_049147,0.839190821,comparators=4
FBRef_002505,TM_047742,0.839170635,comparators=4
FBRef_002618,TM_056360,0.839147597,comparators=4
FBRef_002027,TM_036230,0.83906746,comparators=4
FBRef_006970,TM_051415,0.839031746,comparators=4
FBRef_004297,TM_035710,0.83897619,comparators=4
FBRef_004135,TM_029788,0.838961039,comparators=4
FBRef_000444,TM_068630,0.838942243,comparators=4
FBRef_002216,TM_039771,0.838940171,comparators=4
FBRef_004700,TM_023501,0.838888889,comparators=4
FBRef_004295,TM_057901,0.838888889,comparators=4
FBRef_003962,TM_038978,0.838711485,comparators=4
FBRef_006477,TM_022635,0.838681257,comparators=4
FBRef_003141,TM_036555,0.838681257,comparators=4
FBRef_003692,TM_055808,0.838676471,comparators=4
FBRef_004128,TM_044136,0.838571429,comparators=4
FBRef_007143,TM_006231,0.838571429,comparators=4
FBRef_002669,TM_024779,0.838571429,comparators=4
FBRef_001141,TM_055794,0.838553922,comparators=4
FBRef_007259,TM_008567,0.838522409,comparators=4
FBRef_001442,TM_037075,0.838452381,comparators=4
FBRef_004402,TM_007074,0.838431373,comparators=4
FBRef_006012,TM_018791,0.838431373,comparators=4
FBRef_004815,TM_045985,0.838424908,comparators=4
FBRef_004355,TM_052832,0.838409091,comparators=4
FBRef_005198,TM_039449,0.838395062,comparators=4
FBRef_004835,TM_044369,0.838384615,comparators=4
FBRef_006420,TM_036715,0.838384615,comparators=4
FBRef_002518,TM_059516,0.838369565,comparators=4
FBRef_003373,TM_054735,0.838319838,comparators=4
FBRef_003744,TM_059348,0.838282828,comparators=4
FBRef_006384,TM_055661,0.838218954,comparators=4
FBRef_000347,TM_029289,0.838214286,comparators=4
FBRef_000380,TM_057179,0.838039683,comparators=4
FBRef_002532,TM_033385,0.838005698,comparators=4
FBRef_001698,TM_039927,0.838003294,comparators=4
FBRef_000421,TM_039482,0.837992424,comparators=4
FBRef_002278,TM_033905,0.837938272,comparators=4
FBRef_000303,TM_062343,0.837905983,comparators=4
FBRef_002085,TM_043330,0.837896825,comparators=4
FBRef_007047,TM_028211,0.837888889,comparators=4
FBRef_006352,TM_065786,0.837878788,comparators=4
FBRef_005937,TM_003792,0.837832244,comparators=4
FBRef_006240,TM_065418,0.837797619,comparators=4
FBRef_000182,TM_033127,0.837777778,comparators=4
FBRef_002706,TM_042057,0.837777778,comparators=4
FBRef_003485,TM_039032,0.837777778,comparators=4
FBRef_003361,TM_054470,0.837777778,comparators=4
FBRef_003365,TM_000571,0.837777778,comparators=4
FBRef_006766,TM_033594,0.837777778,comparators=4
FBRef_000663,TM_039733,0.837777778,comparators=4
FBRef_005074,TM_023063,0.837777778,comparators=4
FBRef_000683,TM_015600,0.837777778,comparators=4
FBRef_003840,TM_063252,0.837777778,comparators=4
FBRef_005071,TM_054270,0.837777778,comparators=4
FBRef_000458,TM_047718,0.837777778,comparators=4
FBRef_003993,TM_023082,0.837777778,comparators=4
FBRef_003981,TM_063625,0.837777778,comparators=4
FBRef_006447,TM_053484,0.837777778,comparators=4
FBRef_006505,TM_059003,0.837777778,comparators=4
FBRef_006541,TM_032183,0.837777778,comparators=4
FBRef_006543,TM_040858,0.837777778,comparators=4
FBRef_001412,TM_025341,0.837777778,comparators=4
FBRef_003110,TM_021932,0.837777778,comparators=4
FBRef_002912,TM_052558,0.837777778,comparators=4
FBRef_002822,TM_030837,0.837777778,comparators=4
FBRef_004057,TM_064357,0.837751323,comparators=4
FBRef_000707,TM_020968,0.837724868,comparators=4
FBRef_002340,TM_029850,0.837701384,comparators=4
FBRef_000044,TM_005528,0.837592593,comparators=4
FBRef_007278,TM_049440,0.837575758,comparators=4
FBRef_001713,TM_027315,0.837575758,comparators=4
FBRef_004220,TM_020016,0.837542484,comparators=4
FBRef_004183,TM_012090,0.8375,comparators=4
FBRef_004928,TM_048276,0.837477718,comparators=4
FBRef_003530,TM_059669,0.837460317,comparators=4
FBRef_001324,TM_030897,0.837380952,comparators=4
FBRef_002157,TM_030464,0.837307692,comparators=4
FBRef_006657,TM_037448,0.837302944,comparators=4
FBRef_007313,TM_000399,0.837297264,comparators=4
FBRef_001956,TM_037216,0.837285714,comparators=4
FBRef_005241,TM_020572,0.837282051,comparators=4
FBRef_004399,TM_063695,0.837222222,comparators=4
FBRef_000463,TM_022147,0.837222222,comparators=4
FBRef_006368,TM_055148,0.837217554,comparators=4
FBRef_005739,TM_055817,0.837195767,comparators=4
FBRef_001857,TM_016891,0.837140805,comparators=4
FBRef_005878,TM_044966,0.837111111,comparators=4
FBRef_005673,TM_006934,0.837069897,comparators=4
FBRef_004612,TM_048715,0.837006173,comparators=4
FBRef_005910,TM_068340,0.837003367,comparators=4
FBRef_005650,TM_025708,0.836994302,comparators=4
FBRef_002593,TM_020726,0.836987179,comparators=4
FBRef_002198,TM_027772,0.836833333,comparators=4
FBRef_002150,TM_044586,0.836803752,comparators=4
FBRef_004332,TM_013445,0.836803752,comparators=4
FBRef_000065,TM_057447,0.836666667,comparators=4
FBRef_003080,TM_049851,0.836666667,comparators=4
FBRef_005918,TM_056533,0.836666667,comparators=4
FBRef_002130,TM_020206,0.836663664,comparators=4
FBRef_005756,TM_019658,0.836661998,comparators=4
FBRef_002713,TM_025158,0.836587302,comparators=4
FBRef_007098,TM_010694,0.836518519,comparators=4
FBRef_005314,TM_044971,0.836495726,comparators=4
FBRef_006964,TM_057162,0.836469217,comparators=4
FBRef_004406,TM_040828,0.836409912,comparators=4
FBRef_003148,TM_018009,0.836402116,comparators=4
FBRef_005439,TM_059627,0.836393714,comparators=4
FBRef_000500,TM_035718,0.836386946,comparators=4
FBRef_003719,TM_012372,0.836279537,comparators=4
FBRef_000504,TM_048744,0.836245932,comparators=4
FBRef_001861,TM_003647,0.836177463,comparators=4
FBRef_001475,TM_029731,0.836148459,comparators=4
FBRef_003354,TM_043951,0.836132479,comparators=4
FBRef_006534,TM_066561,0.836071429,comparators=4
FBRef_006797,TM_056815,0.836,comparators=4
FBRef_002865,TM_032271,0.835992063,comparators=4
FBRef_000921,TM_015929,0.835989975,comparators=4
FBRef_001209,TM_042134,0.835970696,comparators=4
FBRef_005003,TM_012237,0.835962963,comparators=4
FBRef_004266,TM_033745,0.835962963,comparators=4
FBRef_002984,TM_040675,0.835940171,comparators=4
FBRef_000978,TM_049834,0.835927961,comparators=4
FBRef_004468,TM_040113,0.835925926,comparators=4
FBRef_004528,TM_037176,0.835902993,comparators=4
FBRef_004365,TM_032093,0.835885226,comparators=4
FBRef_001492,TM_067417,0.835880952,comparators=4
FBRef_002004,TM_009569,0.835833333,comparators=4
FBRef_004647,TM_012097,0.835791246,comparators=4
FBRef_000813,TM_057094,0.835777512,comparators=4
FBRef_006931,TM_040270,0.835775803,comparators=4
FBRef_006897,TM_040728,0.835762032,comparators=4
FBRef_003835,TM_015210,0.835757576,comparators=4
FBRef_006369,TM_053764,0.835714286,comparators=4
FBRef_001741,TM_055150,0.835714286,comparators=4
FBRef_002341,TM_011813,0.835714286,comparators=4
FBRef_002021,TM_063543,0.835698413,comparators=4
FBRef_000808,TM_061904,0.835648148,comparators=4
FBRef_002036,TM_067146,0.835555556,comparators=4
FBRef_004291,TM_036433,0.835555556,comparators=4
FBRef_002308,TM_034151,0.835539216,comparators=4
FBRef_007385,TM_045890,0.835512821,comparators=4
FBRef_002789,TM_056618,0.835505051,comparators=4
FBRef_002131,TM_010808,0.8355,comparators=4
FBRef_006974,TM_049951,0.8355,comparators=4
FBRef_004007,TM_035677,0.835454545,comparators=4
FBRef_007214,TM_054526,0.835444444,comparators=4
FBRef_002376,TM_035903,0.835372549,comparators=4
FBRef_006453,TM_014246,0.835350877,comparators=4
FBRef_007275,TM_044476,0.835349485,comparators=4
FBRef_002052,TM_039894,0.835349485,comparators=4
FBRef_006829,TM_020875,0.835349485,comparators=4
FBRef_006594,TM_017039,0.835349485,comparators=4
FBRef_005249,TM_054114,0.835349485,comparators=4
FBRef_004797,TM_028224,0.835349485,comparators=4
FBRef_005896,TM_019788,0.835335498,comparators=4
FBRef_003666,TM_011150,0.835320261,comparators=4
FBRef_000265,TM_046641,0.835320261,comparators=4
FBRef_002107,TM_031604,0.83530303,comparators=4
FBRef_004218,TM_002541,0.835301587,comparators=4
FBRef_005719,TM_040620,0.835297619,comparators=4
FBRef_002646,TM_035458,0.835243867,comparators=4
FBRef_000017,TM_060873,0.835238095,comparators=4
FBRef_000456,TM_041963,0.835185185,comparators=4
FBRef_004580,TM_039523,0.835140056,comparators=4
FBRef_002566,TM_027601,0.835128205,comparators=4
FBRef_000205,TM_054467,0.835111111,comparators=4
FBRef_003020,TM_029471,0.835087719,comparators=4
FBRef_006063,TM_040595,0.835083333,comparators=4
FBRef_000664,TM_006869,0.835,comparators=4
FBRef_003848,TM_054862,0.835,comparators=4
FBRef_004380,TM_057266,0.835,comparators=4
FBRef_006293,TM_030359,0.834989107,comparators=4
FBRef_002916,TM_014619,0.834908425,comparators=4
FBRef_005136,TM_010441,0.834904762,comparators=4
FBRef_004736,TM_067964,0.834888889,comparators=4
FBRef_000714,TM_068515,0.834859023,comparators=4
FBRef_005754,TM_025333,0.834848485,comparators=4
FBRef_007427,TM_030347,0.83484127,comparators=4
FBRef_002351,TM_014929,0.834814815,comparators=4
FBRef_006706,TM_064598,0.834770067,comparators=4
FBRef_000956,TM_054177,0.834766082,comparators=4
FBRef_004008,TM_066938,0.834705882,comparators=4
FBRef_003374,TM_000322,0.834677545,comparators=4
FBRef_004124,TM_048344,0.834677545,comparators=4
FBRef_005850,TM_019899,0.834666667,comparators=4
FBRef_005196,TM_068570,0.834642857,comparators=4
FBRef_001841,TM_012195,0.834555556,comparators=4
FBRef_004775,TM_025670,0.834555047,comparators=4
FBRef_001467,TM_048363,0.834509804,comparators=4
FBRef_003437,TM_026384,0.834497608,comparators=4
FBRef_004669,TM_038104,0.834481074,comparators=4
FBRef_004953,TM_027994,0.834444444,comparators=4
FBRef_001611,TM_015647,0.834444444,comparators=4
FBRef_005133,TM_043896,0.834444444,comparators=4
FBRef_003802,TM_067913,0.834380952,comparators=4
FBRef_007398,TM_040725,0.834363636,comparators=4
FBRef_006270,TM_038740,0.834351852,comparators=4
FBRef_005032,TM_057775,0.834351852,comparators=4
FBRef_006621,TM_054046,0.834130435,comparators=4
FBRef_000861,TM_002872,0.834124579,comparators=4
FBRef_001650,TM_061802,0.834124579,comparators=4
FBRef_005610,TM_044429,0.834111111,comparators=4
FBRef_003508,TM_043030,0.834111111,comparators=4
FBRef_005883,TM_003357,0.834102564,comparators=4
FBRef_000654,TM_057189,0.83407967,comparators=4
FBRef_006248,TM_054925,0.834047619,comparators=4
FBRef_003428,TM_047735,0.833931624,comparators=4
FBRef_001551,TM_048457,0.833928571,comparators=4
FBRef_001496,TM_050495,0.833925926,comparators=4
FBRef_000693,TM_045834,0.83391604,comparators=4
FBRef_002214,TM_028672,0.833912698,comparators=4
FBRef_005914,TM_012754,0.833809524,comparators=4
FBRef_000686,TM_019172,0.833809524,comparators=4
FBRef_001425,TM_017548,0.833793651,comparators=4
FBRef_004617,TM_036407,0.83379085,comparators=4
FBRef_002871,TM_018476,0.83379085,comparators=4
FBRef_006151,TM_024826,0.833762626,comparators=4
FBRef_004594,TM_000761,0.833740741,comparators=4
FBRef_000891,TM_067518,0.833737374,comparators=4
FBRef_004778,TM_052659,0.833737374,comparators=4
FBRef_000812,TM_018834,0.833737374,comparators=4
FBRef_000642,TM_061616,0.833714286,comparators=4
FBRef_001436,TM_055940,0.833710317,comparators=4
FBRef_006422,TM_026393,0.833703704,comparators=4
FBRef_007352,TM_011360,0.833684211,comparators=4
FBRef_005747,TM_020756,0.833680241,comparators=4
FBRef_007324,TM_022086,0.833653846,comparators=4
FBRef_002654,TM_002342,0.833613445,comparators=4
FBRef_004173,TM_050347,0.833613445,comparators=4
FBRef_001588,TM_017010,0.833589744,comparators=4
FBRef_002530,TM_042164,0.833583333,comparators=4
FBRef_004856,TM_013906,0.833555556,comparators=4
FBRef_001278,TM_050688,0.833470418,comparators=4
FBRef_005944,TM_024143,0.833454149,comparators=4
FBRef_004821,TM_032848,0.833452381,comparators=4
FBRef_006969,TM_024120,0.833438596,comparators=4
FBRef_000350,TM_034996,0.833428363,comparators=4
FBRef_000880,TM_037897,0.833406433,comparators=4
FBRef_000644,TM_015946,0.833385621,comparators=4
FBRef_004284,TM_035483,0.833336627,comparators=4
FBRef_002604,TM_051187,0.833333333,comparators=4
FBRef_006339,TM_057665,0.833333333,comparators=4
FBRef_001021,TM_061027,0.833333333,comparators=4
FBRef_002234,TM_064163,0.833331741,comparators=4
FBRef_000645,TM_052123,0.833277778,comparators=4
FBRef_002143,TM_016359,0.833229277,comparators=4
FBRef_003487,TM_050099,0.833202614,comparators=4
FBRef_000271,TM_053860,0.833185185,comparators=4
FBRef_005127,TM_059932,0.833184885,comparators=4
FBRef_000010,TM_058806,0.833184885,comparators=4
FBRef_000365,TM_030915,0.833162393,comparators=4
FBRef_003325,TM_050770,0.833162393,comparators=4
FBRef_002744,TM_066064,0.833162393,comparators=4
FBRef_006545,TM_044045,0.833162393,comparators=4
FBRef_007359,TM_062946,0.833162393,comparators=4
FBRef_002767,TM_058166,0.833162393,comparators=4
FBRef_005709,TM_002034,0.833162393,comparators=4
FBRef_001106,TM_051020,0.833162393,comparators=4
FBRef_005197,TM_064549,0.833148148,comparators=4
FBRef_003886,TM_034255,0.833123543,comparators=4
FBRef_004313,TM_017966,0.833083779,comparators=4
FBRef_001508,TM_015993,0.833055556,comparators=4
FBRef_006381,TM_026911,0.833055556,comparators=4
FBRef_001397,TM_063379,0.833021645,comparators=4
FBRef_006064,TM_027529,0.832868421,comparators=4
FBRef_006735,TM_035240,0.832857143,comparators=4
FBRef_000718,TM_030034,0.832851015,comparators=4
FBRef_000869,TM_030547,0.832844746,comparators=4
FBRef_001028,TM_031408,0.832738095,comparators=4
FBRef_003302,TM_008647,0.832738095,comparators=4
FBRef_007050,TM_045100,0.832738095,comparators=4
FBRef_007204,TM_011989,0.832695792,comparators=4
FBRef_006480,TM_048425,0.832666667,comparators=4
FBRef_004101,TM_013169,0.832649903,comparators=4
FBRef_004036,TM_052571,0.832641326,comparators=4
FBRef_006848,TM_013485,0.832626263,comparators=4
FBRef_004229,TM_040558,0.832619048,comparators=4
FBRef_000498,TM_008267,0.832619048,comparators=4
FBRef_002666,TM_048583,0.832592593,comparators=4
FBRef_003704,TM_029461,0.832581454,comparators=4
FBRef_001340,TM_010719,0.83252381,comparators=4
FBRef_004581,TM_041568,0.83252381,comparators=4
FBRef_004260,TM_022633,0.83252381,comparators=4
FBRef_004147,TM_056424,0.8325,comparators=4
FBRef_006247,TM_001679,0.8325,comparators=4
FBRef_000487,TM_061126,0.832444444,comparators=4
FBRef_002991,TM_032329,0.832444444,comparators=4
FBRef_001285,TM_052896,0.832424242,comparators=4
FBRef_003308,TM_040718,0.832407407,comparators=4
FBRef_001631,TM_005813,0.832391304,comparators=4
FBRef_002051,TM_039203,0.832373737,comparators=4
FBRef_000007,TM_040420,0.832358974,comparators=4
FBRef_006591,TM_006674,0.832352941,comparators=4
FBRef_000700,TM_048914,0.832328431,comparators=4
FBRef_005826,TM_002519,0.832327586,comparators=4
FBRef_001418,TM_034217,0.832323232,comparators=4
FBRef_000791,TM_033584,0.832323232,comparators=4
FBRef_003232,TM_050020,0.832323232,comparators=4
FBRef_002727,TM_046208,0.832323232,comparators=4
FBRef_004463,TM_001024,0.832301587,comparators=4
FBRef_004754,TM_067035,0.832297009,comparators=4
FBRef_002228,TM_049992,0.832259259,comparators=4
FBRef_006242,TM_004327,0.832234848,comparators=4
FBRef_005316,TM_052281,0.832222222,comparators=4
FBRef_006826,TM_021826,0.832222222,comparators=4
FBRef_000188,TM_008643,0.832150072,comparators=4
FBRef_000187,TM_032812,0.832150072,comparators=4
FBRef_007293,TM_063568,0.832150072,comparators=4
FBRef_002725,TM_063546,0.832150072,comparators=4
FBRef_006118,TM_030578,0.832150072,comparators=4
FBRef_004373,TM_041250,0.832140693,comparators=4
FBRef_004216,TM_065928,0.832126984,comparators=4
FBRef_003405,TM_053630,0.832103175,comparators=4
FBRef_004799,TM_000340,0.832083333,comparators=4
FBRef_004386,TM_022451,0.832063492,comparators=4
FBRef_001009,TM_056299,0.832047908,comparators=4
FBRef_006973,TM_061613,0.832047619,comparators=4
FBRef_005331,TM_039075,0.832040598,comparators=4
FBRef_005842,TM_028907,0.832039216,comparators=4
FBRef_002577,TM_059310,0.832010582,comparators=4
FBRef_005173,TM_036111,0.831991203,comparators=4
FBRef_006297,TM_034333,0.831895425,comparators=4
FBRef_006087,TM_035643,0.831895425,comparators=4
FBRef_006580,TM_028071,0.831895425,comparators=4
FBRef_006961,TM_016973,0.831888889,comparators=4
FBRef_001571,TM_031093,0.831888889,comparators=4
FBRef_000423,TM_000899,0.831851852,comparators=4
FBRef_004033,TM_043375,0.831838384,comparators=4
FBRef_004763,TM_017009,0.831833239,comparators=4
FBRef_005319,TM_068857,0.831809524,comparators=4
FBRef_007290,TM_024815,0.831805556,comparators=4
FBRef_005529,TM_049929,0.831779279,comparators=4
FBRef_002876,TM_052564,0.831777778,comparators=4
FBRef_003954,TM_060617,0.831777778,comparators=4
FBRef_007058,TM_021434,0.831777778,comparators=4
FBRef_004538,TM_024169,0.831777778,comparators=4
FBRef_005559,TM_027116,0.831777778,comparators=4
FBRef_006555,TM_002157,0.831777778,comparators=4
FBRef_006556,TM_032461,0.831777778,comparators=4
FBRef_002828,TM_050734,0.831777778,comparators=4
FBRef_005646,TM_061884,0.831777778,comparators=4
FBRef_003466,TM_002108,0.831777778,comparators=4
FBRef_005260,TM_026869,0.831761905,comparators=4
FBRef_000842,TM_025088,0.831736842,comparators=4
FBRef_003051,TM_041624,0.831722915,comparators=4
FBRef_004462,TM_001635,0.831666667,comparators=4
FBRef_001643,TM_046294,0.831655773,comparators=4
FBRef_004684,TM_044294,0.831587302,comparators=4
FBRef_000128,TM_010923,0.831581197,comparators=4
FBRef_006249,TM_016669,0.831562882,comparators=4
FBRef_003933,TM_046017,0.831544567,comparators=4
FBRef_003790,TM_053406,0.831428571,comparators=4
FBRef_003766,TM_026150,0.831428571,comparators=4
FBRef_003723,TM_061668,0.831417112,comparators=4
FBRef_002811,TM_018626,0.831416361,comparators=4
FBRef_006154,TM_031030,0.831414141,comparators=4
FBRef_005643,TM_049400,0.831413043,comparators=4
FBRef_002311,TM_015518,0.831388889,comparators=4
FBRef_007351,TM_054744,0.831388157,comparators=4
FBRef_002176,TM_003341,0.831372549,comparators=4
FBRef_003897,TM_018701,0.831353875,comparators=4
FBRef_004148,TM_062907,0.831333333,comparators=4
FBRef_003442,TM_050801,0.831330532,comparators=4
FBRef_004933,TM_012369,0.831269841,comparators=4
FBRef_005171,TM_013742,0.831264368,comparators=4
FBRef_003847,TM_035349,0.831230159,comparators=4
FBRef_001341,TM_061721,0.831222944,comparators=4
FBRef_005337,TM_029860,0.831176471,comparators=4
FBRef_003708,TM_011405,0.831176471,comparators=4
FBRef_007439,TM_021640,0.831161616,comparators=4
FBRef_004456,TM_014042,0.83115873,comparators=4
FBRef_006699,TM_033432,0.831153846,comparators=4
FBRef_003330,TM_066196,0.831111111,comparators=4
FBRef_000694,TM_062056,0.831111111,comparators=4
FBRef_001578,TM_005308,0.831111111,comparators=4
FBRef_007116,TM_069004,0.831111111,comparators=4
FBRef_003700,TM_059469,0.831111111,comparators=4
FBRef_004360,TM_023882,0.831111111,comparators=4
FBRef_000940,TM_027621,0.831111111,comparators=4
FBRef_005716,TM_024105,0.831111111,comparators=4
FBRef_007104,TM_018153,0.831075591,comparators=4
FBRef_007152,TM_055740,0.831004274,comparators=4
FBRef_004677,TM_034292,0.830967113,comparators=4
FBRef_001833,TM_005330,0.830952381,comparators=4
FBRef_002179,TM_024005,0.830952381,comparators=4
FBRef_006351,TM_044921,0.830940171,comparators=4
FBRef_001690,TM_006092,0.830940171,comparators=4
FBRef_004916,TM_046005,0.830909091,comparators=4
FBRef_002355,TM_043582,0.830845563,comparators=4
FBRef_004839,TM_025611,0.830843137,comparators=4
FBRef_007107,TM_001320,0.830833333,comparators=4
FBRef_006640,TM_041101,0.830833333,comparators=4
FBRef_005768,TM_035185,0.830833333,comparators=4
FBRef_001435,TM_036287,0.830833333,comparators=4
FBRef_001623,TM_021715,0.830798828,comparators=4
FBRef_000059,TM_003780,0.830767263,comparators=4
FBRef_001316,TM_016143,0.830749158,comparators=4
FBRef_005152,TM_045363,0.830748538,comparators=4
FBRef_003206,TM_045719,0.830738304,comparators=4
FBRef_001564,TM_018516,0.830714286,comparators=4
FBRef_005462,TM_025085,0.830714286,comparators=4
FBRef_000723,TM_031440,0.830694444,comparators=4
FBRef_004246,TM_016834,0.830671958,comparators=4
FBRef_003086,TM_050704,0.830651591,comparators=4
FBRef_005495,TM_031310,0.830643275,comparators=4
FBRef_005207,TM_055146,0.830637255,comparators=4
FBRef_001790,TM_034876,0.830634921,comparators=4
FBRef_005874,TM_042559,0.830634921,comparators=4
FBRef_000857,TM_038923,0.830620491,comparators=4
FBRef_003998,TM_039824,0.830555556,comparators=4
FBRef_004464,TM_007518,0.830555556,comparators=4
FBRef_002212,TM_020138,0.830478632,comparators=4
FBRef_004720,TM_010516,0.83047619,comparators=4
FBRef_000262,TM_015260,0.83047619,comparators=4
FBRef_005252,TM_015796,0.83047619,comparators=4
FBRef_000703,TM_002458,0.830454545,comparators=4
FBRef_004602,TM_023925,0.830444444,comparators=4
FBRef_005621,TM_060836,0.830444444,comparators=4
FBRef_003991,TM_059531,0.830444444,comparators=4
FBRef_000516,TM_055047,0.830438312,comparators=4
FBRef_004251,TM_059812,0.830425006,comparators=4
FBRef_003909,TM_059079,0.830407407,comparators=4
FBRef_000482,TM_029996,0.830407407,comparators=4
FBRef_007067,TM_030884,0.83040404,comparators=4
FBRef_004716,TM_016179,0.830359477,comparators=4
FBRef_007212,TM_052172,0.830343434,comparators=4
FBRef_001679,TM_032086,0.83033633,comparators=4
FBRef_005517,TM_021992,0.83032163,comparators=4
FBRef_001264,TM_040621,0.830297619,comparators=4
FBRef_002162,TM_023262,0.830297619,comparators=4
FBRef_002108,TM_021173,0.830277778,comparators=4
FBRef_001318,TM_006398,0.830277778,comparators=4
FBRef_006176,TM_068041,0.830277778,comparators=4
FBRef_003493,TM_023498,0.830277778,comparators=4
FBRef_001794,TM_020876,0.830277778,comparators=4
FBRef_005758,TM_016580,0.830277778,comparators=4
FBRef_004532,TM_042711,0.830277778,comparators=4
FBRef_000230,TM_017856,0.830277778,comparators=4
FBRef_000727,TM_064740,0.830275689,comparators=4
FBRef_007030,TM_027430,0.830238095,comparators=4
FBRef_006376,TM_045410,0.830222222,comparators=4
FBRef_003441,TM_012775,0.83020202,comparators=4
FBRef_004317,TM_030618,0.830163399,comparators=4
FBRef_007346,TM_063040,0.83015873,comparators=4
FBRef_005503,TM_035589,0.830138889,comparators=4
FBRef_005528,TM_025269,0.830134033,comparators=4
FBRef_004475,TM_022375,0.830126984,comparators=4
FBRef_005519,TM_032380,0.83010582,comparators=4
FBRef_005363,TM_029357,0.83008467,comparators=4
FBRef_004195,TM_037383,0.830065359,comparators=4
FBRef_004333,TM_011495,0.830037037,comparators=4
FBRef_006391,TM_038931,0.830037037,comparators=4
FBRef_004493,TM_012990,0.83,comparators=4
FBRef_000339,TM_016068,0.83,comparators=4
FBRef_005544,TM_008543,0.83,comparators=4
FBRef_006788,TM_058474,0.829926115,comparators=4
FBRef_005021,TM_017270,0.829920635,comparators=4
FBRef_004925,TM_024914,0.829888889,comparators=4
FBRef_000609,TM_052807,0.829845679,comparators=4
FBRef_006221,TM_041746,0.82984127,comparators=4
FBRef_004855,TM_055802,0.829806763,comparators=4
FBRef_001573,TM_018638,0.829805556,comparators=4
FBRef_003359,TM_052698,0.829768469,comparators=4
FBRef_005033,TM_064916,0.829761905,comparators=4
FBRef_004784,TM_024065,0.829758852,comparators=4
FBRef_006629,TM_065375,0.829746032,comparators=4
FBRef_006922,TM_024481,0.829731682,comparators=4
FBRef_001975,TM_030392,0.829715686,comparators=4
FBRef_007232,TM_034119,0.82968599,comparators=4
FBRef_002743,TM_048304,0.82968254,comparators=4
FBRef_006725,TM_000147,0.82965812,comparators=4
FBRef_003768,TM_031076,0.82962963,comparators=4
FBRef_001902,TM_024864,0.829609023,comparators=4
FBRef_000180,TM_000217,0.829603175,comparators=4
FBRef_001178,TM_045908,0.829593596,comparators=4
FBRef_005717,TM_057600,0.829548872,comparators=4
FBRef_002523,TM_026846,0.829547619,comparators=4
FBRef_000428,TM_011271,0.829532428,comparators=4
FBRef_001828,TM_040535,0.829502165,comparators=4
FBRef_007003,TM_025292,0.829502165,comparators=4
FBRef_005151,TM_043910,0.829498911,comparators=4
FBRef_000986,TM_036896,0.829496836,comparators=4
FBRef_002522,TM_032909,0.829481481,comparators=4
FBRef_004502,TM_002766,0.829481481,comparators=4
FBRef_002937,TM_015301,0.829444444,comparators=4
FBRef_003900,TM_041460,0.829444444,comparators=4
FBRef_002370,TM_023727,0.829444444,comparators=4
FBRef_005640,TM_003786,0.829444444,comparators=4
FBRef_004292,TM_038672,0.829444444,comparators=4
FBRef_003833,TM_049995,0.829444444,comparators=4
FBRef_002383,TM_055921,0.829444444,comparators=4
FBRef_002075,TM_055912,0.829444444,comparators=4
FBRef_000279,TM_026104,0.829437908,comparators=4
FBRef_000432,TM_060049,0.829394383,comparators=4
FBRef_004146,TM_000349,0.829393939,comparators=4
FBRef_000965,TM_055504,0.829285714,comparators=4
FBRef_006870,TM_000655,0.829259259,comparators=4
FBRef_001910,TM_055801,0.829231792,comparators=4
FBRef_004105,TM_012942,0.829212121,comparators=4
FBRef_007356,TM_056517,0.829195402,comparators=4
FBRef_003221,TM_014872,0.829166667,comparators=4
FBRef_003295,TM_056357,0.829166667,comparators=4
FBRef_002178,TM_045432,0.829166667,comparators=4
FBRef_007226,TM_050406,0.829135802,comparators=4
FBRef_007350,TM_024717,0.829133577,comparators=4
FBRef_006785,TM_040745,0.829069264,comparators=4
FBRef_002486,TM_011383,0.829047619,comparators=4
FBRef_006823,TM_052283,0.829047619,comparators=4
FBRef_004533,TM_047649,0.829047619,comparators=4
